FlightNumber,SeatNumber,Price,Status,Class,PassengerID
851204060,50H,993.05,NoShow,Economy,892078602
1426109606,36K,2426.5,NoShow,Economy,329360457
597222409,26B,8318.02,Cancelled,Economy,163359677
865340960,15K,2624.18,CheckedIn,Business,837266228
870791255,38C,6058.47,Boarded,Economy,521697801
1523150282,05C,488.64,NoShow,First,123042039
332789460,38A,5798.9,Landed,Economy,172411574
147647851,15F,5287.0,NoShow,Business,267194162
272701186,14K,6010.47,Boarded,Business,915071403
1439496960,30B,826.62,Booked,Economy,524062744
1441291387,55F,5376.17,Cancelled,Economy,321116694
1380074896,25A,5833.54,InFlight,Economy,669306888
169493891,42H,3314.54,Landed,Economy,369343376
805346287,05K,2886.58,Booked,First,513542908
2031276851,12D,1578.48,Boarded,Business,789895158
1303800760,15K,2242.18,Booked,Business,425613112
2037998234,53C,4519.74,Boarded,Economy,654621948
427068271,03G,2418.66,NoShow,First,706652682
1981004261,07K,3863.72,Booked,First,412347085
1232934703,48J,3159.84,Cancelled,Economy,783310548
41135341,50G,3502.98,InFlight,Economy,350518883
282145044,57D,3844.0,Landed,Economy,681658323
543816987,59A,7578.41,InFlight,Economy,936837590
1565300259,21K,5152.15,Landed,EconPlus,811655396
1726055418,27H,2501.84,Boarded,Economy,387887931
1559732936,25C,6126.91,CheckedIn,Economy,674770803
1168514427,41B,3352.46,Boarded,Economy,110191887
786142729,37H,7709.79,Boarded,Economy,667123213
1059344831,27B,3546.15,Landed,Economy,450697017
1840711690,52H,3766.02,Cancelled,Economy,155570604
1743887495,07A,9924.38,Cancelled,First,836613629
765655692,12A,3204.21,Booked,Business,778082340
1220816052,10F,163.8,Booked,Business,936321514
987847642,41H,437.29,InFlight,Economy,356090955
118129234,46A,4881.47,NoShow,Economy,851625649
845405910,46D,746.65,Landed,Economy,738494841
1882505883,01A,5701.69,NoShow,First,380720911
1373388076,26K,6084.77,Booked,Economy,949999453
1758504095,33C,7650.03,NoShow,Economy,414655440
772995336,51F,2207.72,Boarded,Economy,847256723
392249627,55K,4077.71,CheckedIn,Economy,304743663
77995465,11H,2991.37,Booked,Business,935666246
78558036,47K,9893.06,NoShow,Economy,682701689
742371546,15G,3463.28,Booked,Business,987623167
17454570,41C,6641.6,NoShow,Economy,915060295
847584967,33G,5657.21,Cancelled,Economy,866561049
2144668201,55J,5468.95,Landed,Economy,133449954
1478863080,27A,1671.46,Landed,Economy,938152451
2085583701,31H,6016.76,Booked,Economy,253525370
1118891363,33D,2660.7,Cancelled,Economy,268433029
357241431,22C,1749.38,InFlight,EconPlus,876453534
1883705893,41H,1902.69,InFlight,Economy,966934425
845553663,29B,1546.27,CheckedIn,Economy,735147399
1379710996,22J,2559.67,NoShow,EconPlus,333945472
2065729208,12H,5310.48,Boarded,Business,864148785
1638238706,34D,3179.59,Booked,Economy,557806436
1916015560,53G,8275.08,Landed,Economy,585651666
1344479430,33F,3710.93,Booked,Economy,988414801
168486701,18F,6528.64,Cancelled,Business,973582968
441884832,57D,6802.65,Landed,Economy,461232791
1199656016,39J,7579.38,Booked,Economy,665073204
761915805,29H,6756.25,Landed,Economy,963587587
617095157,38F,472.19,NoShow,Economy,910421980
1948383628,46A,3775.57,Boarded,Economy,317174004
1229536884,58C,6907.75,Cancelled,Economy,316914161
1871955132,51J,2747.66,InFlight,Economy,256252901
1147780280,06K,1686.7,Landed,First,822454216
706740735,41A,2144.32,InFlight,Economy,887351897
2095860407,51H,500.87,Landed,Economy,909612460
1908208429,55C,8899.83,Cancelled,Economy,656507630
321231931,57H,6215.96,Landed,Economy,712415298
2064577784,22J,4495.55,Booked,EconPlus,135210864
1422573536,03A,4175.77,Landed,First,357118554
1218970446,44K,4410.16,Landed,Economy,753542745
46918002,43G,6605.85,CheckedIn,Economy,426968698
287194719,06D,2160.5,Booked,First,142416337
222211504,15H,8266.1,NoShow,Business,802549476
1937731848,51D,222.85,CheckedIn,Economy,710530615
872800107,12A,987.86,Cancelled,Business,996324705
1239718348,27H,8356.52,Boarded,Economy,223826935
1749889651,19B,3468.05,Landed,Business,233359566
246239633,41A,8837.07,CheckedIn,Economy,853536672
1221108209,14H,6669.87,Cancelled,Business,743582030
2039569773,19H,3239.6,CheckedIn,Business,329058998
663420161,29J,6613.22,Landed,Economy,466738402
1396102968,22A,7907.66,InFlight,EconPlus,239264785
742330578,04F,7377.75,Landed,First,717290224
1578267683,23H,6429.15,Booked,EconPlus,199850792
1797839052,04D,755.66,Booked,First,401571277
1735462878,43G,9743.81,Booked,Economy,340503564
1587356941,20D,8543.92,InFlight,Business,554403796
1710343390,45G,3947.68,InFlight,Economy,874375916
1863342754,44D,9688.85,InFlight,Economy,310149923
1495691382,55J,7872.57,Boarded,Economy,575270644
924133480,00G,4757.9,CheckedIn,First,305697726
771738738,16F,9104.91,Booked,Business,864128218
1622831887,36J,754.15,NoShow,Economy,872582317
1112637220,18H,6108.85,Booked,Business,556141278
473241193,26G,802.76,NoShow,Economy,884140279
1632624899,39B,3747.62,InFlight,Economy,664420353
1381792562,21G,7953.95,Booked,EconPlus,863413854
1066489758,22K,3226.34,Landed,EconPlus,569492601
1395710684,14B,6660.48,Booked,Business,219301800
597167761,30G,8696.18,Boarded,Economy,265344539
106047216,05C,9509.76,InFlight,First,992775389
788321744,46K,4564.39,CheckedIn,Economy,578273182
460591977,17H,2218.84,Booked,Business,184344698
922278553,35G,5114.12,InFlight,Economy,553521560
360757017,24A,4822.47,Cancelled,Economy,501437323
1443593684,19K,8080.08,Booked,Business,154151796
1037880341,08F,9839.14,NoShow,First,598900648
1891318401,37C,9160.26,InFlight,Economy,441509821
899372115,09J,3638.68,Cancelled,First,102090393
304741221,32B,5794.52,NoShow,Economy,278543540
1042220925,44D,9906.07,Cancelled,Economy,361619527
1276082387,11C,3378.92,NoShow,Business,203181099
536197734,08J,8003.18,Booked,First,643345988
57543427,56C,8610.97,Cancelled,Economy,894641626
1249999069,10B,5387.94,Cancelled,Business,840672355
458381065,46B,9335.58,Landed,Economy,798460779
1728315595,32K,2661.99,Booked,Economy,666208814
283719159,40K,3382.88,Cancelled,Economy,562782667
55998733,40D,9053.63,Cancelled,Economy,205743007
526312615,40G,5565.73,Booked,Economy,728820276
1453217412,22B,5324.8,NoShow,EconPlus,475235740
1972183556,00G,5831.09,InFlight,First,979358825
1121916061,44F,1728.76,Cancelled,Economy,738271188
624653588,40B,1543.62,CheckedIn,Economy,202099074
860416612,26K,8513.92,Cancelled,Economy,958851609
2072661927,47C,8228.56,Cancelled,Economy,460047472
981451876,49B,8168.77,InFlight,Economy,535340261
1897640036,31H,2386.49,InFlight,Economy,943172170
670631146,30D,9395.44,Boarded,Economy,810211878
1671666373,04F,8996.69,CheckedIn,First,301866573
769741141,54G,1417.89,NoShow,Economy,779590936
1907858137,26A,5212.44,CheckedIn,Economy,334669870
914966703,57J,3547.91,Landed,Economy,340692540
685980318,12B,4287.59,InFlight,Business,660923803
555122398,33F,1158.76,NoShow,Economy,689571511
196358362,55K,7630.98,Landed,Economy,724336956
1009573935,19K,2999.23,Cancelled,Business,523315099
304599914,00B,9885.75,CheckedIn,First,974738068
643777489,57H,4783.57,NoShow,Economy,764866864
43599303,12G,5481.14,CheckedIn,Business,330612095
197785282,03G,2353.0,Booked,First,791342146
663689298,59G,9900.61,Booked,Economy,689308303
1564337190,25A,1152.86,Boarded,Economy,100951435
290931455,59K,7713.21,CheckedIn,Economy,739413689
493703205,22G,612.91,InFlight,EconPlus,189481327
1953105728,28B,4257.68,Boarded,Economy,753025543
871710409,58K,700.2,Landed,Economy,138194637
1990553704,14J,5550.28,NoShow,Business,833083973
1985203559,36H,6443.73,Cancelled,Economy,906828635
1549211730,52K,6649.46,InFlight,Economy,874433773
968028357,23B,1727.39,Booked,EconPlus,785766867
1494817765,42A,8412.63,Cancelled,Economy,316925467
394038584,31G,3720.45,Booked,Economy,752416528
2012610371,08C,7955.37,NoShow,First,544789012
1295970529,27G,1291.46,InFlight,Economy,548404732
1029369839,29A,1611.42,Cancelled,Economy,648231153
704637863,09B,7993.82,Booked,First,757012107
1335439841,42F,3782.69,Booked,Economy,644372639
2132199478,52C,1874.09,NoShow,Economy,377905464
170289893,34C,5170.7,InFlight,Economy,436303696
890387493,51D,8449.65,Landed,Economy,284357324
557026895,08J,3529.18,Booked,First,956040736
1095091856,02H,8726.44,InFlight,First,836601519
496369025,39B,9811.49,NoShow,Economy,830537375
2141684200,33G,2623.22,Booked,Economy,987246011
1878393991,50A,6156.54,Boarded,Economy,613591013
917972624,06G,8867.43,Landed,First,765955016
736001966,06C,8788.02,Boarded,First,975433802
715791022,07C,9618.72,Landed,First,762961733
884351669,48A,3409.35,Boarded,Economy,307829125
1095863189,07B,8258.05,Boarded,First,466138608
869794134,08F,3018.67,Cancelled,First,518584406
1225700275,49F,9395.55,NoShow,Economy,656254377
223726366,31H,1119.05,Cancelled,Economy,141703399
811471886,34A,2009.65,NoShow,Economy,346323666
1524985517,59K,2368.94,InFlight,Economy,388905498
1440013417,09C,3049.88,Landed,First,853063201
671864668,23F,3736.94,InFlight,EconPlus,255372512
415434558,19H,3138.96,InFlight,Business,808986226
2077026632,06B,6444.23,Boarded,First,234465126
1981629136,32C,3151.36,NoShow,Economy,170737359
2008630045,11K,1596.29,Booked,Business,722180693
763658013,05G,3581.78,InFlight,First,250722914
57862761,33D,2913.13,CheckedIn,Economy,593549687
1270979883,48J,5131.64,CheckedIn,Economy,397086813
789435881,39H,3590.55,Boarded,Economy,654621739
871711592,18C,2082.99,NoShow,Business,481606198
584298593,48J,8430.57,InFlight,Economy,743769301
326343890,50G,9326.58,NoShow,Economy,128628775
1783950088,09A,9982.56,InFlight,First,365512789
723757974,59A,2246.88,Cancelled,Economy,838531282
400565208,52B,7862.13,CheckedIn,Economy,899130952
1524428553,45K,1883.81,Cancelled,Economy,730441809
30054449,48J,6416.97,NoShow,Economy,780062740
1556225424,22J,5983.63,Booked,EconPlus,897152986
1946704604,14G,8173.52,InFlight,Business,797285229
1171797403,13A,9935.95,Landed,Business,227029683
1123130811,13B,9197.59,NoShow,Business,606458180
665765863,52H,877.58,InFlight,Economy,452149911
787617020,32B,7170.58,NoShow,Economy,992087215
1995704192,37A,2855.5,Cancelled,Economy,866845848
786049865,27H,6416.62,InFlight,Economy,620919142
1572135780,21C,8810.35,Cancelled,EconPlus,842946278
216076747,46C,7157.45,Boarded,Economy,506311139
1948826279,09G,481.2,CheckedIn,First,351305800
877275838,19H,5428.21,InFlight,Business,178111829
734210949,37F,6578.05,InFlight,Economy,679897037
1551967265,46H,4903.36,Landed,Economy,894445624
874892738,17J,6301.98,Booked,Business,635652664
1785199743,17B,8952.23,Booked,Business,265827839
447228688,45K,1212.54,CheckedIn,Economy,570379151
32066944,14B,2678.62,InFlight,Business,505413729
1273638355,57K,8822.94,CheckedIn,Economy,481781329
1036027058,50C,6124.29,CheckedIn,Economy,105052235
1944394616,08B,7095.21,Booked,First,783446394
379263491,37H,8768.9,Cancelled,Economy,377642866
129397397,20H,6436.26,Boarded,Business,737604678
1626870350,44K,2464.81,Booked,Economy,864503680
1710282312,31G,3976.46,CheckedIn,Economy,941475170
798061268,27K,2129.49,Boarded,Economy,165762057
1785203614,07D,4089.31,Cancelled,First,241900862
965752052,13F,1941.67,Boarded,Business,548242242
1240200610,09F,7020.91,Booked,First,996483717
1024533573,02G,6807.2,Booked,First,987052483
1095756766,43J,3428.0,Landed,Economy,265534955
95866481,47B,4987.41,Booked,Economy,307555587
2142597903,25K,9598.77,InFlight,Economy,117703248
1824990108,26F,1056.59,Landed,Economy,481744720
1040369854,07C,5927.95,CheckedIn,First,994997443
1906188184,29H,5103.05,Booked,Economy,150995765
843632406,34F,605.85,Cancelled,Economy,483796855
1969566708,33A,6383.42,Booked,Economy,579481936
659498462,44A,6674.73,CheckedIn,Economy,617284452
916673550,15C,8383.31,Boarded,Business,577744910
555142587,17D,6766.88,NoShow,Business,176116372
646305247,47H,8179.87,InFlight,Economy,920823311
2043729212,37F,3112.46,InFlight,Economy,159287726
53592588,50A,6632.34,Boarded,Economy,630702092
965402744,19D,4343.84,NoShow,Business,475191869
1044666680,57K,9174.02,Landed,Economy,158593695
1120882124,17G,2815.62,Booked,Business,217915070
1137501840,20F,9805.31,Booked,Business,836155807
58229721,17A,4443.27,Booked,Business,646891356
731100714,54H,4569.38,Landed,Economy,469386895
1342334803,19H,5237.8,Cancelled,Business,902423574
541507149,44A,7392.77,Booked,Economy,752501593
819553191,44C,4614.82,Booked,Economy,759823047
2051293644,09D,4206.97,Cancelled,First,906170995
1319112559,15C,934.68,Boarded,Business,500300604
742231132,42A,6539.31,Booked,Economy,923780601
343677314,08H,542.99,InFlight,First,815495123
61681695,35H,500.44,Cancelled,Economy,635993379
629122712,47C,7677.4,InFlight,Economy,532884369
1733567172,51A,5937.73,Cancelled,Economy,240290041
1540109688,51D,5769.46,CheckedIn,Economy,744386894
965674182,30G,8116.73,Landed,Economy,724206056
1074314196,51F,2199.79,InFlight,Economy,610498240
801575055,26H,4574.81,CheckedIn,Economy,576796334
1449058537,34C,7411.83,Booked,Economy,247788255
2143139447,07D,6755.96,InFlight,First,622769713
1969970102,12F,9819.25,InFlight,Business,600172737
1260638185,51C,4117.55,Cancelled,Economy,503455053
794406800,10A,2344.01,Boarded,Business,220918400
1527179823,39K,5475.34,Cancelled,Economy,469764986
204910549,35B,8377.55,Cancelled,Economy,176513284
775982350,35J,7092.62,CheckedIn,Economy,413196169
897680548,53F,7353.05,InFlight,Economy,207739660
1347337631,01A,5886.29,Booked,First,274069279
851653095,51F,1411.08,Boarded,Economy,377237186
1946018629,19F,7775.44,Cancelled,Business,535131100
1253334740,24A,6281.9,Booked,Economy,629817219
1237705231,15F,7288.79,NoShow,Business,768633974
803769610,14H,1140.46,Landed,Business,789659534
1436557426,02H,492.34,Landed,First,586004033
363300165,14B,3618.71,Cancelled,Business,910624088
1128730398,47A,594.04,NoShow,Economy,426544827
490987783,12J,1255.4,Landed,Business,759902741
2023726441,13A,1205.18,Landed,Business,146795497
1429481953,47C,392.76,NoShow,Economy,711012979
43899207,40G,8404.98,Cancelled,Economy,726563574
881880265,54D,8246.17,Landed,Economy,820195737
248689355,27G,3827.36,Boarded,Economy,548172330
1538354839,38C,8047.83,Landed,Economy,953861671
1190760163,11A,895.87,Landed,Business,706664869
61223691,48G,8695.77,Boarded,Economy,575289275
1919681462,16D,6554.1,Booked,Business,691445997
2123148458,17D,4193.93,Booked,Business,866161296
661466311,40B,2678.35,Boarded,Economy,761028811
182998064,35G,4232.58,Cancelled,Economy,341088955
614817483,19J,9415.64,Cancelled,Business,269344973
518878972,22C,574.44,NoShow,EconPlus,815299503
1861740936,47A,5920.59,InFlight,Economy,697196419
1975524893,52B,5488.45,Cancelled,Economy,813984715
1073616620,01H,6484.73,InFlight,First,174561163
1899058668,37D,1123.75,InFlight,Economy,843710941
761844814,52J,5947.18,CheckedIn,Economy,947856632
371783508,11H,7984.48,CheckedIn,Business,670304060
953085140,03A,9809.87,Landed,First,838444334
210937459,25F,3654.0,Booked,Economy,917890704
1802118487,29F,2155.52,Boarded,Economy,117696046
858923014,17H,2442.33,InFlight,Business,500400288
506472477,42K,6670.39,Boarded,Economy,288693603
1091660044,39J,527.52,InFlight,Economy,964396936
745782828,33B,655.74,Booked,Economy,624351145
623599378,33G,8836.03,CheckedIn,Economy,795151012
817139552,49F,8877.06,CheckedIn,Economy,142943080
394996607,32B,8553.26,CheckedIn,Economy,930173229
838360523,33F,1222.31,Booked,Economy,955321982
206821755,39B,9354.32,Booked,Economy,196523502
471346106,20G,3244.0,Cancelled,Business,212740988
1204501917,36F,3301.19,Landed,Economy,446636528
1662333936,30C,8020.16,NoShow,Economy,551014266
2077370069,07C,5625.08,Boarded,First,405822631
1056258701,13D,3562.63,Boarded,Business,482079494
1077360554,44J,1828.8,Cancelled,Economy,837552604
2144685778,09G,3453.91,InFlight,First,500768835
8904199,17A,169.99,Landed,Business,578628096
1465927261,55B,7249.61,NoShow,Economy,547940925
1529549733,48H,3938.24,Boarded,Economy,979861709
2018153478,31K,8222.82,CheckedIn,Economy,978467248
1789779091,56C,4490.93,Cancelled,Economy,443986668
376152962,16H,6903.64,Booked,Business,598980846
1370187551,41B,9384.73,Boarded,Economy,465143538
917958527,44B,2984.99,NoShow,Economy,716730173
2142422532,45A,1932.57,NoShow,Economy,655914216
619784271,45G,9014.42,Cancelled,Economy,926995517
625627062,22G,2676.38,InFlight,EconPlus,271636817
51767099,12D,2883.47,InFlight,Business,889506266
1375931165,52C,7136.61,Booked,Economy,359842015
2141805739,35C,6908.27,Boarded,Economy,472653184
1647362614,35D,7785.01,Landed,Economy,336650498
327725578,13D,3990.86,InFlight,Business,339940576
241482148,56A,1696.44,InFlight,Economy,974375146
52462469,09A,2576.24,Landed,First,244966321
1633865509,14B,8061.42,Landed,Business,326166298
1936503588,08B,8853.26,InFlight,First,833228494
1262666910,53G,3954.2,CheckedIn,Economy,510910071
14643312,25H,8631.85,Booked,Economy,725203397
562574041,57A,8708.17,Booked,Economy,708127687
370947611,41A,3336.1,Boarded,Economy,155578085
1562075269,37C,6859.54,NoShow,Economy,896418313
781836075,16B,5918.6,Boarded,Business,557163538
1569894434,31B,1666.81,Boarded,Economy,345070274
1289676637,07H,7338.07,Cancelled,First,685947622
1975865828,56B,8532.73,CheckedIn,Economy,875585347
1655370891,10F,1409.07,CheckedIn,Business,776514012
1097919043,19K,2304.46,NoShow,Business,653529595
74802463,52G,8009.94,NoShow,Economy,430960134
1521722259,29G,2827.5,NoShow,Economy,535949827
1146089516,38G,3310.45,CheckedIn,Economy,432721076
412467830,02J,7583.13,Booked,First,680532492
737545049,44F,7358.46,CheckedIn,Economy,984092998
455500620,53F,3821.8,Cancelled,Economy,840977409
2075643258,15H,1000.8,CheckedIn,Business,131967980
866644622,09F,1928.49,InFlight,First,827835264
800972578,53D,6862.78,CheckedIn,Economy,989781053
564744484,18C,9139.8,Cancelled,Business,709011415
1288742701,45J,4196.42,Cancelled,Economy,495743923
1290612427,20K,5410.66,CheckedIn,Business,913432163
250249757,51H,9399.65,NoShow,Economy,455678495
1605098967,45C,5668.68,CheckedIn,Economy,401491010
211176809,46H,6339.81,Booked,Economy,764292803
499391321,04F,1771.76,Landed,First,810426828
686060719,44H,8793.82,InFlight,Economy,631847075
1636575292,27K,9593.68,CheckedIn,Economy,450326994
160919363,29G,7413.08,CheckedIn,Economy,485131686
1286495813,07K,3688.0,Cancelled,First,781386270
126991918,59K,5741.03,NoShow,Economy,235535822
485872521,16J,5970.85,CheckedIn,Business,171860122
1741762509,40D,9772.01,InFlight,Economy,873867924
1940585536,38D,4537.84,Cancelled,Economy,248804442
470762656,38F,9665.65,InFlight,Economy,404969255
107543049,06J,9513.21,Cancelled,First,355358660
1552491973,22G,7324.31,Booked,EconPlus,321642291
274905990,23D,7215.99,Boarded,EconPlus,969263485
649682078,56C,4686.11,InFlight,Economy,205244831
681858858,04G,3479.98,CheckedIn,First,572220683
701987021,20J,9908.26,InFlight,Business,953220978
384860778,15K,900.69,NoShow,Business,790104375
1142579732,36D,7795.85,Booked,Economy,121307971
48514679,18D,6680.43,Cancelled,Business,774081534
1798971706,05A,9398.53,NoShow,First,736194587
901876354,45D,4017.54,NoShow,Economy,903331313
2025856734,49C,6677.3,NoShow,Economy,690319488
244656372,00H,5379.29,Booked,First,561933017
1810825953,58J,2231.9,Landed,Economy,520541896
1723038443,01D,8955.97,NoShow,First,141286642
326124372,56K,8592.38,InFlight,Economy,289770456
575774657,34J,6716.33,Cancelled,Economy,110306818
1749600684,01F,7948.18,NoShow,First,120147358
1275537598,21F,1200.64,CheckedIn,EconPlus,278620034
1173725881,25G,4324.76,CheckedIn,Economy,589377798
1082037710,22B,8199.24,Cancelled,EconPlus,904029943
1418992652,47K,1467.86,Booked,Economy,888377459
592529673,44J,8542.76,CheckedIn,Economy,424795267
324131721,25C,6960.03,Landed,Economy,678825602
1664863274,02H,1419.48,NoShow,First,237781011
2111316807,48B,2232.45,NoShow,Economy,248452927
218305878,52C,6886.4,CheckedIn,Economy,587585112
1117564819,11F,5175.55,Cancelled,Business,374588432
1325316101,47G,8299.04,NoShow,Economy,381260427
1180706342,45J,7685.48,Landed,Economy,366816304
170460777,47J,3611.56,Booked,Economy,674087879
1168859746,54K,8943.85,NoShow,Economy,929389748
865441200,49H,4164.01,Booked,Economy,486523181
2039191163,46F,8224.64,InFlight,Economy,722490031
1581815369,40K,6423.33,NoShow,Economy,989960465
397857920,35G,4464.84,Landed,Economy,222323852
38893959,15H,8346.71,Boarded,Business,300583105
1073315125,26K,8670.88,CheckedIn,Economy,793759487
875076070,36F,4711.38,Cancelled,Economy,652091748
172888772,25K,4041.67,CheckedIn,Economy,159777827
623085208,14A,5948.2,Landed,Business,729541549
1895711719,15B,5701.36,InFlight,Business,430660049
975547610,08C,7017.35,CheckedIn,First,593261909
450606409,31H,8817.35,Cancelled,Economy,522113126
1213555491,07D,6679.31,Cancelled,First,895337211
1465074934,14D,1319.71,NoShow,Business,368050473
1654732412,49J,4271.07,InFlight,Economy,434094178
1313456967,04A,9205.21,CheckedIn,First,188743241
1071519933,13G,8440.81,Booked,Business,252229822
1727748561,28C,7579.03,NoShow,Economy,810055162
2135010736,45G,3955.27,Landed,Economy,246634180
982935136,40K,6440.72,NoShow,Economy,640992959
1382676333,45F,5724.48,Landed,Economy,104192570
323334637,42D,5323.32,Booked,Economy,106274120
1186508340,00H,8466.27,Landed,First,501332285
1396396671,07D,5359.32,Cancelled,First,462493562
137773644,05J,246.14,InFlight,First,568999609
1011093843,41B,8014.03,Boarded,Economy,203176240
248942289,59D,6730.31,Cancelled,Economy,437583070
421470541,51F,7248.55,Booked,Economy,657415648
1363364337,00B,8760.91,NoShow,First,660284742
191027729,40K,4158.02,Boarded,Economy,606470048
2070664625,00J,8591.89,Booked,First,989982991
13968554,43K,8237.87,InFlight,Economy,822466954
2046405910,37K,9023.1,Landed,Economy,431330612
1360853506,55D,9487.05,Landed,Economy,265456212
1917556440,48D,5651.38,CheckedIn,Economy,627685080
232387829,44G,3177.03,Cancelled,Economy,815316690
1132125724,28A,1105.1,NoShow,Economy,142133296
2097145522,49J,1293.01,NoShow,Economy,157164784
1880746806,20G,8997.28,Booked,Business,968637638
1192282680,19B,3189.96,Boarded,Business,705357935
1874135813,43G,227.9,Booked,Economy,571833356
1560668798,53D,1096.73,Landed,Economy,360720397
1710388080,48F,5521.85,Boarded,Economy,455790545
93398310,40K,4205.06,InFlight,Economy,804226690
1097496230,51G,3414.29,CheckedIn,Economy,255268389
1068340878,52A,5901.33,CheckedIn,Economy,544052202
1486558070,34B,8351.54,CheckedIn,Economy,271627355
1907524698,38C,5171.09,Boarded,Economy,724092734
1022545724,25H,8573.29,Cancelled,Economy,986233169
1199235865,09G,5277.36,Boarded,First,389459229
1435630698,30C,7483.39,Boarded,Economy,258946956
1137313023,14J,3424.92,CheckedIn,Business,141811438
490559187,42K,3576.63,Landed,Economy,416514972
983873393,47A,5084.68,Booked,Economy,461988523
1241385987,41K,4439.85,Cancelled,Economy,854502366
1952507285,58J,2127.8,Cancelled,Economy,637539140
1328787462,27B,681.96,Boarded,Economy,415606067
994997745,03C,6423.65,Landed,First,470544148
1398036760,11F,3137.75,NoShow,Business,563475495
861088107,28D,5312.96,CheckedIn,Economy,858606115
590559798,57J,7394.24,NoShow,Economy,143317019
675114151,40J,5130.91,Landed,Economy,739545639
887490007,59A,9333.81,Cancelled,Economy,880161069
1501381633,22G,8753.38,Landed,EconPlus,812425363
260417335,45C,4151.38,Cancelled,Economy,848273919
1939554001,57H,2215.64,InFlight,Economy,670929777
924946874,41F,5017.32,CheckedIn,Economy,178087335
472244497,45D,2189.12,NoShow,Economy,445445765
1290104830,36K,8503.8,Cancelled,Economy,240405972
88330454,57C,9603.43,CheckedIn,Economy,492470814
2127662049,24J,5911.48,Boarded,Economy,305557073
2141044522,56F,9420.56,Cancelled,Economy,449271659
1460245915,27K,5274.83,InFlight,Economy,167930501
1348976706,54A,6190.79,InFlight,Economy,421628702
1424462924,08H,9527.75,NoShow,First,384936035
796848698,20H,6874.57,Cancelled,Business,420503012
453554900,33K,8266.15,NoShow,Economy,146140340
242557924,15F,9793.24,Landed,Business,835391515
1993135516,37G,7262.48,InFlight,Economy,386743479
1476085235,39G,390.78,Boarded,Economy,362386113
337385975,02F,1672.17,Landed,First,655306467
959959471,50F,5704.36,CheckedIn,Economy,373031143
1531342169,37K,8816.5,NoShow,Economy,874524660
393798678,29K,5673.52,NoShow,Economy,451483869
898481664,39H,2755.24,InFlight,Economy,316190065
1198383509,01K,7316.32,Boarded,First,875027458
1209972323,30H,2382.11,Cancelled,Economy,831107179
1383326872,41F,2976.76,Cancelled,Economy,291960245
643164978,26G,464.31,Boarded,Economy,305358491
1786740445,39D,9965.78,InFlight,Economy,847596499
169796213,41B,9141.22,Boarded,Economy,716465626
1398384220,21H,6870.66,Boarded,EconPlus,426093931
1151441531,41H,8449.72,InFlight,Economy,760494216
306213229,22G,6311.6,InFlight,EconPlus,651714855
1928523525,55H,8086.96,NoShow,Economy,198954656
914988069,20H,3724.14,Booked,Business,311939998
329785903,29A,5295.93,CheckedIn,Economy,518511335
698861207,06J,6199.54,NoShow,First,440386672
1979847401,03F,9027.53,Cancelled,First,119399316
722390125,21H,3547.6,Boarded,EconPlus,686864602
1732106738,33J,9817.43,CheckedIn,Economy,903524544
1316826376,16K,6124.94,CheckedIn,Business,950409509
348879502,50F,8504.61,InFlight,Economy,831461491
1153641664,35H,405.32,InFlight,Economy,575545773
1818318795,43K,4466.35,Landed,Economy,402184073
2104792881,44K,6816.91,Booked,Economy,470806651
473558528,25J,5502.43,Booked,Economy,727631632
105775674,37F,1384.86,Cancelled,Economy,687015675
248380485,29J,7257.3,Landed,Economy,667197324
124064264,22J,5956.55,Landed,EconPlus,359063366
1967648201,56D,749.0,CheckedIn,Economy,331791637
639535001,39B,4069.58,InFlight,Economy,792130402
734378261,23J,4676.29,Boarded,EconPlus,411967837
2084087094,51J,7138.52,Boarded,Economy,988248099
1816302546,29G,294.04,Cancelled,Economy,652883822
236509490,49A,1227.1,Landed,Economy,242399412
1092092579,27B,4532.51,Landed,Economy,161955244
1230264052,14F,2984.71,CheckedIn,Business,797468082
1791159203,31F,597.77,InFlight,Economy,948242790
2135686711,40A,165.88,Boarded,Economy,238383758
733906572,32J,2463.13,InFlight,Economy,240016981
197077917,59A,1671.97,Booked,Economy,163676687
1802285613,33D,8130.57,InFlight,Economy,785307476
663970747,24B,5463.11,Boarded,Economy,597530651
1036898408,00H,6737.31,NoShow,First,404196655
871844855,31C,9656.54,Booked,Economy,473572214
674096501,44C,645.28,InFlight,Economy,654977615
215467053,39G,4220.69,Cancelled,Economy,663251199
507856880,02K,171.53,Cancelled,First,453707990
249805344,40G,1745.73,Landed,Economy,394968203
1479053746,34A,8752.44,Cancelled,Economy,822879239
1797912927,21D,1040.6,Landed,EconPlus,513869062
1934400829,26K,2911.99,Boarded,Economy,977956158
237945392,48J,3833.96,Landed,Economy,470030966
778660876,57K,5083.03,Booked,Economy,125219259
683519600,10C,6689.37,NoShow,Business,241355170
398020568,25F,2746.18,NoShow,Economy,854349813
883741443,03C,9472.44,NoShow,First,365027054
554420232,17J,900.84,Landed,Business,881831718
57267246,49H,1981.84,Boarded,Economy,837614948
1301781406,19G,779.27,CheckedIn,Business,162269220
211375869,56K,4894.39,NoShow,Economy,228437908
596489277,15B,3821.2,Landed,Business,685441664
1327250616,54H,7477.8,CheckedIn,Economy,965908403
601277377,53H,3901.95,Boarded,Economy,989346264
1723135623,11J,2674.03,Booked,Business,874826326
