PassengerID,BookingDate,Status,Cost,TicketNumber
263100477,2018-05-15 17:13:47,Cancelled,7739.96,418
307966098,2010-05-16 08:12:44,Pending,3233.56,2478
744329926,2016-09-29 06:04:37,Complete,1970.84,1208
763863671,2005-08-03 18:06:18,Cancelled,8507.44,284
800735657,2005-04-04 20:54:17,Cancelled,7487.29,2118
945218534,2013-03-23 17:04:40,Cancelled,3110.85,2995
829323639,2009-12-18 22:38:19,Confirmed,9043.59,281
532223580,2001-05-11 22:04:37,Confirmed,9265.6,673
277985811,2019-03-14 02:19:59,Confirmed,8188.55,765
503480369,2015-04-06 22:21:35,Cancelled,2633.74,1954
200573452,2000-12-12 06:54:19,Cancelled,1114.82,1321
259820638,2020-11-18 14:18:15,Cancelled,9608.31,1064
133935950,2013-06-06 02:26:03,Pending,3256.68,1287
571925828,2016-01-01 19:10:12,Confirmed,1015.17,906
552167485,2019-08-27 08:06:19,Confirmed,1518.06,2572
110840420,2009-04-14 15:39:42,Cancelled,315.73,1939
411997730,2008-07-06 20:11:38,Complete,4910.83,603
723768319,2015-08-22 03:37:12,Cancelled,1843.75,2081
679748037,2013-02-13 23:14:28,Cancelled,444.52,309
882042813,2010-01-10 12:47:21,Cancelled,5821.88,1399
320393390,2001-11-05 10:28:55,Complete,4673.59,2063
710025941,2000-04-02 11:27:03,Cancelled,7464.17,1413
230277024,2004-05-07 14:19:10,Confirmed,5664.51,1762
560509458,2018-09-27 15:31:49,Pending,4872.78,2404
517114676,2007-08-18 19:45:19,Cancelled,8269.16,1573
816929280,2000-12-29 07:17:39,Pending,5955.26,2655
186160526,2014-07-13 21:40:19,Pending,6527.58,3041
956782230,2001-01-07 00:24:59,Cancelled,4076.37,291
716857966,2008-11-21 17:52:14,Complete,7085.06,2856
969536238,2000-04-20 19:33:04,Complete,1519.68,1898
926487247,2014-01-09 07:18:44,Complete,1940.7,2854
321723202,2014-02-24 09:37:17,Cancelled,8559.65,294
431760604,2019-01-29 22:12:47,Pending,9514.41,514
495033567,2007-12-31 13:38:34,Cancelled,711.13,501
320947736,2010-02-13 19:42:22,Complete,2095.35,1167
629936614,2012-04-09 13:08:45,Confirmed,9193.74,2895
694159719,2007-09-16 20:16:07,Confirmed,3242.49,2082
307476087,2001-01-07 21:49:30,Confirmed,6812.58,2905
147341102,2011-07-25 13:54:29,Pending,8579.01,1996
920180690,2005-06-12 05:12:36,Cancelled,9477.41,2455
500906725,2000-08-30 15:42:38,Cancelled,3027.44,2758
201466084,2005-05-15 03:32:10,Pending,8647.2,1710
461539026,2016-10-30 15:52:34,Complete,8181.68,1485
870636242,2021-10-21 21:22:25,Confirmed,6003.1,466
756598139,2022-12-18 14:29:52,Complete,2872.61,2963
342356264,2022-03-01 19:00:03,Confirmed,8913.51,2745
659124102,2017-06-17 18:01:23,Confirmed,1160.66,2229
421731308,2013-05-11 01:30:40,Pending,5032.43,2628
751383916,2010-11-04 17:05:36,Confirmed,6810.81,746
493409268,2010-11-14 07:08:39,Pending,289.26,1368
566226176,2007-09-14 00:09:12,Cancelled,2085.97,1428
519165478,2016-08-10 01:11:21,Cancelled,5364.63,643
551235986,2017-08-18 01:47:27,Cancelled,1960.76,2150
488369773,2020-12-05 18:31:39,Complete,5104.49,2446
829865933,2019-10-07 19:58:57,Complete,2620.86,743
480252123,2014-06-25 17:49:37,Pending,4127.19,991
678293305,2015-12-07 19:47:42,Pending,1857.34,365
699253789,2007-10-25 08:09:40,Confirmed,606.33,107
771319515,2018-07-13 18:25:21,Confirmed,2452.28,607
500040906,2004-03-09 20:51:20,Cancelled,8739.69,1012
869112106,2014-04-28 23:30:45,Cancelled,2682.1,1558
595380994,2014-01-19 12:02:40,Confirmed,4276.74,1676
767298089,2005-04-23 03:36:52,Complete,2605.9,1260
471486733,2016-02-18 10:51:08,Confirmed,9117.93,1944
778666263,2012-03-02 16:33:46,Confirmed,8354.08,1995
449950904,2021-07-03 01:46:31,Pending,2880.74,2467
548040838,2014-07-11 03:42:35,Complete,7261.35,2172
214994063,2009-12-28 10:11:09,Pending,7622.47,2172
100902721,2019-08-18 11:23:13,Confirmed,3603.45,1831
104921872,2000-12-30 17:09:27,Confirmed,4747.7,1024
497232824,2014-07-14 12:28:22,Cancelled,8972.35,1347
537966414,2020-05-05 06:26:54,Complete,9321.14,2601
826497774,2017-01-31 02:23:09,Complete,4254.34,131
550918451,2010-09-05 10:46:10,Cancelled,5744.01,1927
208945449,2003-10-11 17:30:37,Pending,2166.35,917
135346171,2020-04-20 23:50:32,Confirmed,4888.64,1048
580726831,2001-10-22 18:03:15,Pending,4430.36,1264
796931316,2017-07-06 19:43:09,Pending,2413.31,2525
439936435,2021-06-07 12:21:03,Pending,3943.44,2916
968998320,2004-06-19 16:35:28,Complete,3106.87,2595
412263495,2008-08-29 09:12:26,Complete,6478.81,606
697008742,2013-01-29 22:49:59,Complete,8643.88,2819
104755914,2022-07-27 11:32:11,Complete,1018.26,2393
313412577,2011-11-02 03:28:52,Cancelled,9353.87,2628
846920400,2020-08-09 04:43:22,Confirmed,6756.82,1307
283794641,2010-08-19 20:14:28,Pending,1312.28,1649
632148117,2004-06-23 05:12:10,Pending,5705.14,2320
895486353,2018-09-08 09:40:45,Cancelled,5470.2,2125
131262046,2006-04-04 20:25:03,Confirmed,8535.02,495
734927419,2022-05-10 07:55:12,Cancelled,8878.94,2373
246744998,2007-12-28 06:57:18,Pending,2076.34,1988
809961348,2016-05-24 18:32:29,Cancelled,9186.56,3047
762130514,2000-03-26 16:40:25,Cancelled,9436.52,476
146880821,2018-01-12 15:30:52,Pending,8508.77,2266
850841542,2015-11-06 00:56:38,Complete,4694.24,1020
781781702,2004-04-03 09:45:36,Pending,5642.09,2871
248951015,2017-04-16 20:50:22,Pending,8378.18,1343
916937951,2010-07-01 23:16:26,Complete,4274.62,1628
156894991,2015-11-09 06:27:30,Cancelled,6331.75,2057
898637787,2018-01-23 23:25:42,Cancelled,1381.72,2745
198929578,2007-04-07 10:08:13,Pending,9033.4,2363
110746517,2003-03-11 06:01:45,Complete,8041.95,2295
181540635,2004-05-31 14:13:29,Confirmed,1209.24,1507
704893836,2020-04-06 14:16:19,Cancelled,259.21,556
518749882,2006-03-07 17:50:03,Cancelled,5869.15,2959
184226370,2009-02-12 06:16:41,Pending,180.22,1708
205686440,2022-07-29 18:09:08,Confirmed,960.97,2916
632902684,2013-12-31 12:05:42,Cancelled,9560.17,133
107862822,2005-07-12 01:30:11,Pending,8651.19,1336
978636838,2003-03-13 13:17:49,Complete,2792.89,110
839762693,2000-06-04 07:58:05,Cancelled,3246.57,1316
819798241,2016-05-24 13:34:33,Cancelled,4436.84,535
287928618,2007-02-03 08:46:00,Pending,2367.1,1340
293043870,2007-05-10 16:41:38,Confirmed,4202.05,1055
337794270,2014-12-04 21:58:03,Cancelled,3820.77,1012
878879813,2016-08-09 10:44:26,Confirmed,7655.99,2044
485816029,2015-12-04 00:32:33,Complete,971.0,1101
283241955,2003-10-01 19:55:26,Complete,166.82,3014
228704795,2018-10-17 13:53:49,Complete,3953.32,181
935783406,2009-03-30 20:35:49,Pending,6351.56,2875
924799329,2012-01-25 02:03:06,Confirmed,9484.84,1472
466512478,2011-06-16 04:11:45,Cancelled,5189.18,2097
412783730,2003-10-26 05:44:59,Complete,4236.05,2359
391222503,2004-01-12 14:30:14,Cancelled,759.12,2588
887003376,2012-02-14 08:48:10,Pending,7958.27,2916
375524667,2011-06-06 04:13:40,Pending,2489.66,989
453051633,2008-10-26 22:25:47,Complete,7024.88,1084
695612753,2013-08-25 16:50:50,Cancelled,9248.96,2023
794749059,2009-07-28 00:50:24,Cancelled,5499.45,2237
578735639,2004-09-27 03:01:02,Pending,5897.75,1822
572355198,2004-01-14 00:22:39,Pending,2879.86,2496
146326753,2022-09-20 04:46:41,Complete,7185.75,2902
319163203,2005-04-10 16:52:00,Confirmed,6315.35,219
935669107,2022-03-06 20:38:52,Pending,9363.87,2772
606779433,2000-06-09 15:19:10,Cancelled,9983.76,1811
675695924,2021-05-07 17:40:11,Confirmed,545.51,2272
735658320,2020-09-28 15:13:35,Pending,4867.29,1309
269680846,2018-09-08 18:01:40,Confirmed,7316.64,1283
590140568,2010-06-22 20:05:27,Complete,8123.98,2698
265377954,2016-03-23 06:44:48,Confirmed,1455.68,1986
936981059,2002-03-23 09:11:02,Pending,1761.45,722
989732858,2002-03-08 04:32:07,Cancelled,8081.05,967
364612529,2004-01-12 20:34:20,Confirmed,9607.24,2127
929575726,2007-05-04 00:26:49,Pending,740.98,943
322946489,2013-08-25 14:47:29,Cancelled,7286.83,1804
883626061,2020-11-05 19:54:37,Cancelled,9527.07,558
802718204,2018-11-25 23:09:39,Pending,693.59,978
619855826,2018-12-17 16:38:29,Confirmed,379.26,1115
842401065,2001-07-06 18:55:44,Pending,7079.61,1246
936886999,2000-03-02 00:39:28,Pending,299.68,1576
224813672,2010-10-17 05:27:28,Confirmed,8312.4,1626
353591750,2007-12-16 13:48:11,Confirmed,1581.58,2268
350284781,2006-02-12 16:51:38,Complete,9875.32,739
925777820,2010-12-11 14:19:01,Pending,4242.9,1885
250268213,2009-05-31 02:59:42,Confirmed,7547.77,2252
249539629,2012-09-29 16:50:41,Cancelled,7462.59,2263
794463115,2015-03-12 02:21:52,Confirmed,8489.65,1496
773394608,2014-02-09 03:59:07,Pending,2731.28,2548
875464640,2006-05-10 13:16:37,Confirmed,1200.55,2614
371956271,2008-11-19 21:13:05,Cancelled,7263.37,2080
850747991,2010-04-26 03:46:29,Pending,2680.9,2336
261601579,2004-05-06 17:00:34,Confirmed,3607.91,232
844182787,2013-04-29 17:43:43,Cancelled,7116.81,475
794468984,2009-05-13 17:51:48,Cancelled,2691.72,2596
776770752,2002-01-29 20:33:59,Cancelled,7498.69,1813
353771557,2005-05-05 02:34:54,Cancelled,2979.71,2296
480861530,2012-03-11 04:44:56,Complete,4282.73,2411
578716463,2015-04-09 13:40:22,Pending,3918.64,164
864370794,2003-04-23 20:34:19,Pending,9701.51,2199
948308305,2020-05-20 16:45:41,Cancelled,578.83,1423
390427923,2013-02-17 00:45:56,Pending,4459.67,1847
841962542,2022-10-26 23:19:19,Cancelled,6314.14,2434
832395406,2022-12-24 14:33:16,Complete,7544.49,1210
340050220,2008-08-31 05:35:42,Complete,6294.72,764
214427029,2010-12-09 19:06:16,Pending,7295.45,2039
268449710,2007-04-22 06:04:24,Confirmed,1279.31,2166
850756556,2000-04-25 10:56:18,Cancelled,711.5,1810
114594381,2003-09-30 13:18:04,Confirmed,1512.9,1953
163458521,2008-11-13 21:37:15,Confirmed,7420.37,1461
132142608,2014-11-18 14:12:58,Pending,7511.32,1144
359248777,2003-03-13 05:10:00,Cancelled,5088.72,2115
232237226,2017-06-02 23:09:33,Pending,3236.12,1179
160920394,2018-03-23 08:37:45,Confirmed,1891.97,2340
385701607,2019-12-21 03:13:19,Complete,5092.51,2424
923440953,2013-05-27 17:54:07,Cancelled,2751.8,454
224346614,2005-01-13 15:17:03,Complete,8295.67,2949
877482252,2013-07-29 04:44:18,Pending,577.7,2023
841601007,2007-08-12 13:13:54,Complete,9831.14,2932
930981819,2015-08-24 06:31:21,Confirmed,4317.66,2707
705704260,2016-08-06 16:36:54,Pending,7385.05,1461
735803084,2016-02-26 23:25:22,Cancelled,2979.97,761
403978224,2005-04-25 20:21:03,Confirmed,1967.16,722
856118125,2002-04-25 02:31:39,Pending,513.79,1017
764349280,2017-12-21 03:58:35,Confirmed,9472.25,3058
623729738,2008-06-23 07:23:23,Complete,4261.13,2791
796362390,2019-07-15 09:57:27,Confirmed,5629.67,2824
177053415,2002-09-17 07:40:38,Complete,6645.0,2926
500108914,2004-04-22 00:32:10,Pending,4701.78,1947
892087608,2009-03-21 09:01:52,Cancelled,8393.02,2917
419458703,2020-01-16 01:28:16,Confirmed,3939.52,1653
678017528,2020-10-17 23:23:07,Pending,4616.03,928
194033670,2013-06-07 23:39:10,Confirmed,3068.43,979
444082039,2002-07-23 09:15:55,Cancelled,693.68,1772
918877615,2002-12-18 05:10:58,Complete,6329.27,323
259356959,2006-06-06 09:53:52,Pending,6048.9,1043
805042126,2006-05-15 15:18:46,Cancelled,2308.16,1175
356534870,2021-04-02 09:19:42,Complete,4709.02,204
703740233,2010-01-03 09:51:50,Complete,7238.12,1841
583139604,2018-06-28 07:50:05,Cancelled,2450.96,1453
144575007,2020-03-24 18:09:24,Pending,8995.32,2673
860415697,2015-11-11 04:33:55,Cancelled,3415.71,2404
857420804,2020-12-07 23:35:04,Pending,3233.8,1068
559137911,2010-02-04 06:53:41,Complete,1624.64,2569
852889174,2015-11-17 23:25:03,Cancelled,519.56,1215
665209028,2009-06-10 09:07:17,Cancelled,1053.29,766
435375576,2016-07-16 14:23:37,Pending,5624.94,1525
894961486,2004-03-29 12:32:32,Cancelled,953.06,1098
764962286,2005-05-05 03:58:11,Cancelled,6666.69,1278
671532780,2011-08-21 15:41:16,Complete,8335.74,2515
107355576,2006-03-01 17:14:25,Pending,1130.6,2230
960469066,2022-03-29 09:20:27,Complete,6259.29,1040
191488398,2011-12-04 04:28:09,Pending,1742.16,260
401140988,2000-11-08 05:53:42,Cancelled,8582.3,2746
655798867,2008-07-05 03:36:52,Pending,9157.34,591
519697023,2022-02-22 23:32:02,Complete,4094.0,846
987524973,2011-07-29 23:58:09,Pending,2868.74,1119
235080244,2014-04-12 09:15:02,Cancelled,2812.84,2038
236847186,2017-08-19 05:44:23,Complete,8689.12,1224
757086153,2017-04-11 07:48:50,Confirmed,8187.53,2429
885050225,2002-05-15 10:00:04,Confirmed,1479.58,3050
899012155,2020-10-03 21:08:14,Pending,2945.7,269
941980964,2001-01-12 01:34:48,Complete,4651.22,561
503116383,2012-08-29 18:03:57,Confirmed,1484.78,155
458639162,2010-01-29 10:22:31,Cancelled,9017.51,423
925396699,2001-06-19 08:09:15,Cancelled,296.53,462
218516694,2006-12-31 16:32:20,Cancelled,1598.45,1897
977889959,2001-05-02 11:19:17,Cancelled,8755.07,2764
438230871,2022-11-26 20:01:29,Cancelled,7258.44,1762
182238354,2014-02-12 21:30:48,Confirmed,7469.57,2547
375568383,2021-06-21 05:24:55,Confirmed,4993.74,2589
674822382,2009-08-24 19:19:14,Complete,9871.81,1962
819037793,2005-06-16 00:04:15,Confirmed,734.0,181
848776766,2002-03-14 13:24:54,Pending,503.6,786
215441505,2010-12-15 23:01:44,Cancelled,8675.03,1613
870457066,2012-03-17 04:43:55,Complete,7973.92,119
297382692,2012-01-29 09:33:21,Confirmed,7811.89,2885
373665568,2005-12-16 16:23:43,Pending,5813.34,2894
330700719,2017-07-09 08:05:29,Cancelled,5850.5,1227
141224200,2009-09-04 18:01:12,Confirmed,3104.96,903
278548462,2016-09-02 07:22:28,Confirmed,169.75,1216
440681999,2016-03-07 16:19:55,Cancelled,3529.21,1185
400573014,2010-01-06 15:24:53,Pending,8356.08,109
879553963,2012-02-13 00:58:42,Pending,3905.77,581
586659095,2009-01-02 06:10:37,Cancelled,8776.4,376
437306687,2011-11-20 13:56:19,Confirmed,7515.81,520
670178673,2008-12-15 08:26:20,Complete,5517.12,1670
255074375,2020-09-27 13:05:37,Confirmed,8722.88,537
920102783,2014-05-05 03:35:12,Cancelled,8155.18,2929
987062375,2008-04-29 03:45:18,Complete,1666.91,1169
448809191,2021-03-13 06:26:41,Complete,7835.27,1414
619501779,2006-04-28 06:32:26,Confirmed,9801.62,800
824017823,2013-03-08 18:11:16,Pending,9170.01,2474
975301614,2005-10-01 07:34:03,Cancelled,3074.66,2345
313063278,2002-02-24 04:21:46,Pending,5468.27,412
720635610,2016-02-02 19:02:14,Cancelled,3388.25,1003
572303955,2006-08-27 02:20:34,Complete,3691.03,741
326304585,2015-08-31 14:27:34,Confirmed,6717.24,2926
711720412,2021-10-30 11:03:00,Confirmed,9497.11,1945
921902727,2001-07-13 05:58:31,Cancelled,8371.65,1841
784312930,2019-02-15 17:16:47,Pending,5769.65,820
985854724,2008-03-01 14:10:46,Pending,355.09,2393
752974217,2009-05-25 01:35:16,Cancelled,7233.98,2240
518863813,2016-06-03 17:23:58,Pending,7514.84,3007
603817695,2018-12-29 09:28:18,Confirmed,4278.34,2019
369051367,2022-12-09 02:19:54,Pending,1895.94,2347
754210876,2012-03-03 03:34:24,Pending,7713.29,2054
825215783,2018-03-10 10:17:23,Pending,374.09,1060
594606219,2008-08-16 07:17:33,Cancelled,8928.74,2195
482945084,2005-07-02 05:51:12,Cancelled,6159.9,1437
270407192,2009-06-17 03:20:48,Pending,7363.65,364
470739065,2007-03-28 13:52:41,Complete,5784.36,1099
222053067,2021-04-18 18:15:09,Cancelled,900.23,695
561159915,2017-03-03 10:52:27,Complete,9237.73,436
729061682,2013-08-24 13:15:58,Confirmed,5334.82,1862
863561531,2022-11-27 17:08:44,Confirmed,6654.98,2386
710439006,2021-11-28 00:05:17,Pending,3775.55,1537
249411846,2006-03-09 23:04:49,Confirmed,975.95,1368
278642113,2006-07-20 07:39:47,Cancelled,9050.64,1862
467927218,2000-01-22 22:25:21,Pending,3781.69,2139
252960642,2018-05-29 16:48:55,Complete,5714.14,2371
412266112,2001-12-26 08:45:29,Confirmed,2726.96,2084
930094207,2002-10-28 23:59:19,Cancelled,3339.34,1435
814732620,2007-11-30 06:30:45,Cancelled,1735.17,1751
284823325,2008-08-17 02:28:34,Cancelled,3812.61,2419
951150302,2005-01-21 18:13:39,Complete,6235.59,2960
147262098,2014-12-28 22:52:47,Complete,204.51,782
968797579,2007-08-19 03:53:24,Cancelled,8308.93,1104
531086149,2003-03-26 16:21:25,Pending,6805.12,932
404419209,2013-12-01 12:48:06,Cancelled,7228.51,1315
263947104,2019-08-27 09:49:24,Cancelled,333.56,887
157745954,2003-09-27 20:00:27,Confirmed,7959.18,913
719000246,2016-12-03 07:56:47,Cancelled,184.45,2371
625357191,2021-01-23 09:40:13,Confirmed,5265.55,1135
484334607,2008-03-09 07:57:32,Cancelled,6730.07,2391
723062510,2008-01-10 03:51:47,Complete,5397.73,2877
657384343,2004-02-26 21:26:02,Pending,8342.32,1969
132312519,2018-10-24 00:18:02,Cancelled,7675.07,828
516139971,2015-09-02 21:50:06,Complete,2173.31,709
241724220,2005-03-17 11:07:40,Complete,5805.32,2033
592328517,2017-06-15 08:02:25,Confirmed,1307.19,3041
968352983,2009-01-03 08:37:03,Cancelled,634.99,1592
736890999,2005-03-22 12:21:01,Cancelled,6471.64,1854
264291269,2006-06-10 06:05:07,Complete,9759.31,1948
771804286,2011-04-12 01:54:55,Pending,9000.63,959
324986455,2014-12-24 15:36:29,Confirmed,9121.34,1420
828512878,2000-08-21 17:19:58,Pending,3900.86,2930
231521165,2016-01-15 00:04:39,Complete,3743.72,1496
947086578,2009-10-13 05:48:47,Confirmed,6110.85,2817
127624436,2019-10-31 22:01:46,Confirmed,6193.62,2755
141930160,2022-06-22 22:47:27,Confirmed,562.1,2877
610551467,2019-03-18 16:37:17,Confirmed,9231.16,1570
406477955,2013-05-15 10:45:16,Complete,7912.02,2283
925796401,2010-12-12 00:06:28,Complete,8353.26,395
573127842,2013-08-02 20:08:44,Pending,5216.67,2817
592653592,2003-01-09 11:06:10,Complete,8339.55,1459
405684930,2000-01-10 05:55:19,Cancelled,3309.44,634
371224824,2010-03-15 11:37:37,Confirmed,3741.62,768
646421478,2020-05-20 06:29:58,Confirmed,7427.77,443
775480582,2018-01-06 08:49:55,Pending,655.92,996
229169121,2016-01-10 11:10:14,Confirmed,1791.1,930
516140681,2009-10-19 06:55:32,Confirmed,4084.72,3073
338609811,2006-03-14 05:43:06,Cancelled,6520.37,3083
470519567,2014-07-07 04:38:28,Cancelled,2955.71,2142
373535562,2007-03-01 07:48:28,Pending,6301.74,364
300887208,2006-06-08 08:39:50,Pending,3509.91,2539
518861895,2018-02-21 08:39:52,Complete,5311.26,1445
205341971,2015-05-21 06:00:24,Confirmed,647.06,965
614626789,2012-05-06 09:48:09,Cancelled,2093.1,2105
972164208,2015-07-03 17:58:34,Pending,2751.76,154
221110634,2009-08-06 23:52:45,Cancelled,614.01,200
277128741,2008-07-29 11:46:24,Pending,8770.13,2724
288762103,2012-11-10 02:58:57,Complete,9127.07,2611
119410714,2017-12-28 16:30:01,Pending,2060.66,909
162306359,2020-03-01 16:04:40,Pending,5644.87,2997
656273977,2006-11-30 06:39:39,Cancelled,5899.06,2333
729441927,2013-03-21 19:09:10,Complete,8136.75,1904
369871811,2014-03-21 05:03:41,Confirmed,2689.03,690
879248078,2009-08-31 06:42:18,Complete,8674.59,2698
295720375,2020-08-11 17:57:48,Pending,7946.49,529
912806707,2010-09-17 18:22:34,Confirmed,612.33,547
849332491,2011-08-15 11:10:04,Cancelled,9855.89,2538
240243694,2007-06-21 11:39:56,Pending,8601.73,547
539051540,2002-06-26 20:17:25,Pending,8078.74,2313
427410503,2009-09-27 11:41:07,Pending,5879.13,404
914921185,2007-11-02 02:56:24,Complete,1393.14,2758
123798070,2015-02-15 10:18:04,Pending,6334.22,575
483132467,2015-09-21 18:14:44,Cancelled,7812.45,1838
748732060,2000-02-02 15:54:00,Complete,7128.97,1064
642950493,2018-02-05 09:34:44,Pending,8295.81,1956
762463974,2005-06-21 17:09:24,Pending,512.67,2593
962311144,2012-02-06 02:05:43,Pending,2155.79,3047
337206813,2021-05-17 07:25:46,Confirmed,8795.58,850
456807120,2012-04-13 16:20:08,Pending,6545.17,2139
811651412,2004-09-22 15:30:46,Complete,8705.41,2226
912013674,2014-11-12 02:44:56,Complete,3104.72,3007
239809764,2014-05-24 19:41:05,Cancelled,5061.2,1821
868933295,2016-12-07 16:49:06,Pending,3920.12,1443
635858760,2006-06-03 13:12:15,Confirmed,1887.78,2232
869685515,2016-07-08 22:45:39,Complete,2599.66,1790
292436581,2005-09-04 01:47:28,Pending,2807.96,2175
968010685,2006-09-26 07:59:51,Complete,8778.02,399
706503538,2014-01-02 22:18:07,Pending,5056.57,1695
649391875,2009-02-20 14:07:13,Pending,5944.46,1772
370008683,2000-05-19 03:25:52,Complete,1963.14,311
686815928,2008-03-05 23:46:38,Complete,5110.64,1380
475182282,2020-05-28 19:03:31,Pending,7685.84,701
910709432,2011-01-03 09:29:51,Pending,2693.79,2811
979226749,2012-02-15 16:30:34,Complete,4061.42,2809
801517136,2022-04-22 20:55:19,Pending,7991.28,1393
166875343,2009-08-06 22:10:48,Complete,3319.46,454
488846489,2020-03-31 16:49:11,Cancelled,6914.69,1773
265962812,2013-10-17 08:56:04,Confirmed,456.29,2754
547909811,2018-02-06 02:16:47,Pending,8944.13,1199
500869180,2004-08-22 21:46:15,Confirmed,2354.55,328
907281727,2015-09-06 17:35:59,Confirmed,1239.91,1108
470611292,2008-07-21 20:59:59,Cancelled,9064.06,2616
210795923,2001-04-30 01:14:47,Confirmed,2563.76,1366
348967386,2013-12-11 03:38:28,Complete,8579.41,130
939527916,2013-03-13 16:21:17,Pending,3382.25,649
639138419,2020-06-04 15:13:54,Pending,9742.01,1841
307829124,2012-11-01 17:43:09,Cancelled,1304.96,533
705326321,2002-07-19 21:14:50,Confirmed,1631.54,850
600860038,2001-12-12 09:23:19,Complete,9186.84,1073
608268285,2003-04-26 14:39:24,Confirmed,7859.74,1738
681594183,2017-01-28 14:27:14,Complete,4209.88,191
358139291,2018-09-01 15:42:31,Complete,8994.87,121
245749151,2013-01-06 06:48:46,Pending,8069.31,1130
949208487,2009-08-11 22:32:24,Cancelled,1315.65,1933
852433871,2008-07-01 22:03:11,Complete,4616.08,2432
152164893,2015-02-24 22:32:50,Confirmed,3323.36,813
915372589,2001-12-11 12:33:20,Cancelled,5405.39,1805
842860085,2011-06-01 19:37:26,Confirmed,884.95,766
740632078,2003-05-08 11:05:43,Complete,1267.22,323
530629423,2006-01-06 08:32:26,Confirmed,511.47,1640
145347841,2017-04-05 11:56:05,Complete,2952.06,2071
274897962,2001-01-16 23:42:29,Cancelled,7684.46,1970
158471149,2016-09-23 07:41:20,Complete,4353.97,709
635917561,2012-06-27 00:14:53,Confirmed,6505.55,2301
619880895,2012-02-15 21:41:24,Cancelled,7286.02,1528
273690826,2022-07-31 15:22:54,Pending,3606.89,1942
707187928,2016-03-08 14:51:36,Cancelled,2977.63,357
774858433,2003-03-10 17:16:43,Confirmed,7171.26,1550
562980552,2020-11-16 14:01:21,Pending,6551.32,531
277263873,2014-12-03 01:37:37,Cancelled,234.6,2458
511969707,2000-07-03 00:03:08,Complete,5653.74,2067
905502983,2000-06-16 14:21:07,Pending,7277.1,115
270940455,2017-04-04 10:01:11,Cancelled,7508.0,981
658799285,2005-10-20 03:26:09,Complete,6242.31,2992
423332097,2020-10-29 03:20:17,Complete,8894.34,2348
832791352,2008-06-04 15:38:02,Complete,3378.0,2870
691157762,2009-12-30 04:02:45,Pending,1807.6,2600
725165673,2022-03-12 17:30:35,Complete,1903.24,442
620920987,2012-01-23 04:58:17,Complete,1497.94,575
803258955,2008-06-16 08:43:41,Confirmed,4078.79,2100
237785080,2006-10-28 01:50:34,Confirmed,1727.01,511
445165349,2002-02-23 16:02:09,Complete,2551.96,1092
884276295,2000-08-31 05:59:57,Cancelled,2529.41,1405
195693930,2018-07-04 11:30:33,Cancelled,2216.45,110
587051267,2016-12-05 20:44:19,Complete,3277.31,119
360669622,2009-02-09 02:16:32,Complete,9245.06,1887
617596718,2011-11-11 04:40:17,Pending,9462.44,2046
778747638,2008-04-25 14:18:45,Confirmed,986.1,288
562427529,2001-09-17 13:57:22,Cancelled,7578.52,2473
912801530,2008-04-14 07:37:29,Cancelled,9522.05,489
973619026,2013-03-12 10:57:27,Pending,6296.4,2554
504682413,2007-08-28 10:36:22,Confirmed,7646.45,335
439905205,2013-10-26 22:14:00,Confirmed,8059.06,1787
936884556,2019-11-12 16:15:43,Complete,5058.45,1225
174418218,2013-05-27 17:09:02,Pending,5189.02,2127
967880745,2001-07-19 15:15:02,Pending,4042.07,2026
739481412,2002-05-10 21:01:48,Cancelled,7118.37,1795
518137821,2001-05-21 20:35:24,Pending,643.66,2560
242418131,2015-09-11 21:24:27,Confirmed,6730.28,1425
949468510,2010-09-02 18:43:45,Confirmed,243.82,349
501099410,2013-03-12 21:05:32,Complete,3685.89,3008
770958639,2021-06-29 06:16:45,Confirmed,640.94,254
762558804,2017-03-30 21:43:12,Pending,2172.52,295
789618543,2010-09-13 06:17:49,Cancelled,3820.18,551
678234474,2021-12-23 13:20:43,Pending,8225.16,2314
935474604,2005-10-29 15:23:30,Confirmed,3116.9,270
587731622,2011-06-15 19:20:03,Confirmed,6836.95,528
385903368,2001-01-25 17:38:24,Cancelled,1519.17,3067
534994735,2021-06-14 04:06:40,Complete,8556.43,2181
189184880,2009-04-30 14:45:35,Pending,663.57,759
291730577,2016-11-16 05:33:26,Pending,5015.43,316
205466625,2015-11-03 09:27:38,Complete,4128.18,2798
876252713,2005-03-05 10:53:34,Pending,6351.68,437
397487509,2014-05-28 02:44:09,Pending,6680.46,2723
282628885,2016-02-04 11:30:48,Confirmed,2819.83,1119
932505239,2004-02-12 11:39:31,Complete,8010.79,1231
260736670,2001-08-16 19:44:59,Pending,1746.71,116
686572322,2003-03-20 11:11:46,Pending,3390.02,1113
187055729,2004-08-01 02:56:07,Cancelled,6292.36,2619
180686913,2004-06-05 21:42:28,Pending,9538.03,310
636158969,2009-09-13 06:58:46,Complete,5257.1,1093
606230331,2009-05-04 03:16:40,Pending,3025.58,163
745622080,2001-06-14 07:09:29,Complete,3814.35,2967
878752668,2019-03-20 18:03:08,Complete,4753.85,2017
283496540,2009-05-07 16:21:16,Pending,9724.77,1541
613238103,2002-04-30 00:23:01,Confirmed,2704.19,1099
963639843,2022-05-21 00:39:37,Complete,5500.03,2139
723671226,2018-12-30 10:50:09,Pending,7836.08,518
